datetime,1,2,3,4,5,6,main contact,
2018-04-12 18:43:59.0,-38,-71,-62,-84,,,1
2018-04-12 18:44:04.0,-38,-68,-63,-81,,,1
2018-04-12 18:44:09.0,-53,-52,-52,-65,-69,,3
2018-04-12 18:44:14.0,-70,-46,-52,-65,-63,,2
2018-04-12 18:44:19.0,-65,-44,-53,-64,-63,,2
2018-04-12 18:44:24.0,-65,-45,-41,-61,-64,,3
2018-04-12 18:44:29.0,-63,-43,-40,-75,-74,,3
2018-04-12 18:44:34.0,-63,-47,-42,-60,-75,,3
2018-04-12 18:44:39.0,-67,-52,-41,-62,-66,,3
2018-04-12 18:44:44.0,-68,-43,-46,-67,-72,-84,2
2018-04-12 18:44:49.0,-66,-42,-41,-67,-62,,3
2018-04-12 18:44:54.0,-62,-45,-60,-60,-67,,2
2018-04-12 18:44:59.0,-62,-45,-54,-62,-58,,2
2018-04-12 18:45:04.0,-84,-49,-60,-43,-55,-77,4
2018-04-12 18:45:09.0,-78,-61,-54,-46,-61,-69,4
2018-04-12 18:45:14.0,-74,-62,-65,-50,-56,,4
2018-04-12 18:45:19.0,,-68,-62,-51,-44,-72,5
2018-04-12 18:45:24.0,,-73,-81,-62,-31,,5
2018-04-12 18:45:29.0,,-70,-70,-62,-35,-74,5
2018-04-12 18:45:34.0,-83,-62,-68,-58,-37,-77,5
2018-04-12 18:45:39.0,-84,-63,-61,-52,-48,-77,5
2018-04-12 18:45:44.0,-76,-62,-62,-45,-59,-77,4
2018-04-12 18:45:49.0,,-63,-64,-51,-57,-68,4
2018-04-12 18:45:54.0,,-83,-81,-64,-68,-52,6
2018-04-12 18:45:59.0,,-81,,-75,-76,-49,6
2018-04-12 18:46:04.0,,-79,-76,-60,-70,-46,6
2018-04-12 18:46:09.0,,,,-75,-79,-54,6
2018-04-12 18:46:14.0,-81,-79,-70,-65,-63,-49,6
2018-04-12 18:46:19.0,-79,-61,-66,-52,-56,,4
2018-04-12 18:46:24.0,-74,-57,-59,-45,-57,-74,4
2018-04-12 18:46:29.0,-75,-60,-66,-50,-60,-68,4
2018-04-12 18:46:34.0,-73,-62,-59,-51,-59,,4
2018-04-12 18:46:39.0,-82,-63,-64,-52,-36,-69,5
2018-04-12 18:46:44.0,-84,-69,-72,-65,-36,-79,5
2018-04-12 18:46:49.0,-83,-66,-66,-62,-36,,5
2018-04-12 18:46:54.0,-82,-66,-66,-61,-36,-72,5
2018-04-12 18:46:59.0,-73,-60,-60,-46,-39,-68,5
2018-04-12 18:47:04.0,-77,-62,-55,-48,-57,-68,4
2018-04-12 18:47:09.0,-64,-45,-53,-47,-56,-82,2
2018-04-12 18:47:14.0,-64,-45,-50,-68,-64,,2
2018-04-12 18:47:19.0,-60,-49,-53,-71,-66,,2
2018-04-12 18:47:24.0,-47,-65,-61,-79,-80,,1
2018-04-12 18:47:29.0,-48,-66,-66,-83,,,1
2018-04-12 18:47:34.0,-45,-59,-62,-74,-81,,1
2018-04-12 18:47:39.0,-50,-49,-58,-66,-69,,2
2018-04-12 18:47:44.0,-67,-44,-54,-64,-64,,2
2018-04-12 18:47:49.0,-67,-45,-60,-62,-65,,2
2018-04-12 18:47:54.0,-67,-55,-45,-64,-70,,3
2018-04-12 18:47:59.0,-77,-60,-52,-64,-70,,3
2018-04-12 18:48:04.0,-66,-60,-52,-71,-67,,3
2018-04-12 18:48:09.0,-65,-57,-52,-64,-68,,3
2018-04-12 18:48:14.0,-67,-54,-51,-64,-67,,3
2018-04-12 18:48:19.0,-66,-57,-54,-67,-67,,3
